contig,HV_001_01,HV_001_02,HV_001_03,HV_001_04,HV_001_05,HV_001_06,HV_001_07,HV_001_08,HV_001_09,HV_001_10,HV_001_11,HV_001_12,HV_001_13,HV_001_14,HV_001_15,HV_001_16,HV_001_18,HV_001_19,HV_001_20,HV_001_21,HV_001_22,HV_002_01,HV_002_02,HV_002_03,HV_002_04,HV_002_05,HV_002_06,HV_002_07,HV_002_08,HV_002_09,HV_002_10,HV_002_11,HV_002_12,HV_002_13,HV_002_14,HV_002_15,HV_002_18,HV_002_19,HV_002_20,HV_002_21,HV_002_22,HV_003_01,HV_003_02,HV_003_03,HV_003_04,HV_003_05,HV_003_06,HV_003_07,HV_003_08,HV_003_09,HV_003_10,HV_003_11,HV_003_12,HV_003_13,HV_003_14,HV_003_15,HV_003_16,HV_003_18,HV_003_19,HV_003_20,HV_003_21,HV_003_22,HV_004_01,HV_004_02,HV_004_03,HV_004_04,HV_004_05,HV_004_06,HV_004_07,HV_004_08,HV_004_09,HV_004_10,HV_004_11,HV_004_12,HV_004_13,HV_004_14,HV_004_15,HV_004_16,HV_004_18,HV_004_19,HV_004_20,HV_004_21,HV_004_22,HV_005_01,HV_005_03,HV_005_04,HV_005_05,HV_005_06,HV_005_07,HV_005_08,HV_005_09,HV_005_10,HV_005_11,HV_005_12,HV_005_13,HV_005_14,HV_005_15,HV_005_16,HV_005_18,HV_005_19,HV_005_20,HV_005_22,HV_006_01,HV_006_02,HV_006_03,HV_006_04,HV_006_05,HV_006_06,HV_006_07,HV_006_08,HV_006_09,HV_006_10,HV_006_11,HV_006_12,HV_006_13,HV_006_14,HV_006_15,HV_006_16,HV_006_18,HV_006_19,HV_006_20,HV_006_21,HV_006_22,HV_007_01,HV_007_02,HV_007_03,HV_007_04,HV_007_05,HV_007_06,HV_007_07,HV_007_08,HV_007_09,HV_007_10,HV_007_11,HV_007_12,HV_007_13,HV_007_14,HV_007_15,HV_007_16,HV_007_18,HV_007_19,HV_007_20,HV_007_21,HV_007_22,HV_008_01,HV_008_02,HV_008_03,HV_008_04,HV_008_05,HV_008_06,HV_008_07,HV_008_08,HV_008_09,HV_008_10,HV_008_11,HV_008_12,HV_008_13,HV_008_14,HV_008_15,HV_008_16,HV_008_18,HV_008_19,HV_008_20,HV_008_21,HV_008_22,HV_009_01,HV_009_03,HV_009_04,HV_009_05,HV_009_06,HV_009_07,HV_009_08,HV_009_09,HV_009_10,HV_009_11,HV_009_12,HV_009_13,HV_009_14,HV_009_15,HV_009_16,HV_009_18,HV_009_19,HV_009_20,HV_009_21,HV_009_22,HV_010_01,HV_010_02,HV_010_03,HV_010_04,HV_010_05,HV_010_06,HV_010_07,HV_010_08,HV_010_09,HV_010_10,HV_010_11,HV_010_12,HV_010_13,HV_010_14,HV_010_15,HV_010_16,HV_010_18,HV_010_19,HV_010_20,HV_010_21,HV_010_22,HV_011_01,HV_011_02,HV_011_03,HV_011_04,HV_011_05,HV_011_06,HV_011_07,HV_011_08,HV_011_09,HV_011_10,HV_011_11,HV_011_12,HV_011_13,HV_011_14,HV_011_15,HV_011_16,HV_011_18,HV_011_19,HV_011_20,HV_011_21,HV_011_22,HV_012_01,HV_012_02,HV_012_03,HV_012_04,HV_012_05,HV_012_06,HV_012_07,HV_012_08,HV_012_09,HV_012_10,HV_012_11,HV_012_12,HV_012_13,HV_012_14,HV_012_15,HV_012_16,HV_012_18,HV_012_19,HV_012_20,HV_012_21,HV_012_22,HV_013_01,HV_013_02,HV_013_03,HV_013_04,HV_013_05,HV_013_07,HV_013_08,HV_013_09,HV_013_10,HV_013_11,HV_013_12,HV_013_13,HV_013_14,HV_013_15,HV_013_16,HV_013_18,HV_013_19,HV_013_20,HV_013_21,HV_013_22,HV_014_01,HV_014_02,HV_014_03,HV_014_04,HV_014_05,HV_014_06,HV_014_07,HV_014_08,HV_014_09,HV_014_10,HV_014_11,HV_014_12,HV_014_13,HV_014_14,HV_014_15,HV_014_16,HV_014_18,HV_014_19,HV_014_20,HV_014_21,HV_014_22,HV_015_01,HV_015_02,HV_015_03,HV_015_04,HV_015_05,HV_015_06,HV_015_07,HV_015_08,HV_015_09,HV_015_10,HV_015_11,HV_015_12,HV_015_13,HV_015_14,HV_015_15,HV_015_16,HV_015_18,HV_015_19,HV_015_20,HV_015_21,HV_016_01,HV_016_02,HV_016_03,HV_016_04,HV_016_05,HV_016_06,HV_016_07,HV_016_08,HV_016_09,HV_016_10,HV_016_11,HV_016_12,HV_016_13,HV_016_14,HV_016_15,HV_016_16,HV_016_18,HV_016_19,HV_016_20,HV_016_21,HV_016_22,HV_017_01,HV_017_02,HV_017_03,HV_017_04,HV_017_05,HV_017_06,HV_017_07,HV_017_08,HV_017_09,HV_017_10,HV_017_11,HV_017_12,HV_017_13,HV_017_14,HV_017_15,HV_017_16,HV_017_18,HV_017_19,HV_017_20,HV_017_21,HV_017_22,HV_018_01,HV_018_02,HV_018_03,HV_018_04,HV_018_05,HV_018_06,HV_018_07,HV_018_08,HV_018_09,HV_018_10,HV_018_11,HV_018_12,HV_018_13,HV_018_14,HV_018_15,HV_018_16,HV_018_18,HV_018_19,HV_018_20,HV_018_21,HV_018_22,HV_019_01,HV_019_02,HV_019_03,HV_019_04,HV_019_05,HV_019_06,HV_019_07,HV_019_08,HV_019_09,HV_019_10,HV_019_11,HV_019_12,HV_019_13,HV_019_14,HV_019_15,HV_019_16,HV_019_18,HV_019_19,HV_019_20,HV_019_21,HV_019_22,HV_020_01,HV_020_02,HV_020_03,HV_020_04,HV_020_05,HV_020_06,HV_020_07,HV_020_08,HV_020_09,HV_020_10,HV_020_11,HV_020_12,HV_020_13,HV_020_14,HV_020_15,HV_020_16,HV_020_18,HV_020_19,HV_020_20,HV_020_21,HV_020_22,HV_021_01,HV_021_02,HV_021_03,HV_021_04,HV_021_05,HV_021_06,HV_021_07,HV_021_08,HV_021_09,HV_021_10,HV_021_11,HV_021_12,HV_021_13,HV_021_14,HV_021_15,HV_021_16,HV_021_18,HV_021_19,HV_021_20,HV_021_21,HV_021_22,HV_022_01,HV_022_02,HV_022_03,HV_022_04,HV_022_05,HV_022_06,HV_022_07,HV_022_08,HV_022_09,HV_022_10,HV_022_11,HV_022_12,HV_022_13,HV_022_14,HV_022_15,HV_022_16,HV_022_18,HV_022_19,HV_022_20,HV_022_21,HV_022_22,HV_023_01,HV_023_02,HV_023_03,HV_023_04,HV_023_05,HV_023_06,HV_023_07,HV_023_08,HV_023_09,HV_023_10,HV_023_11,HV_023_12,HV_023_13,HV_023_14,HV_023_15,HV_023_16,HV_023_18,HV_023_19,HV_023_20,HV_023_21,HV_023_22,HV_024_01,HV_024_02,HV_024_03,HV_024_04,HV_024_05,HV_024_06,HV_024_07,HV_024_08,HV_024_09,HV_024_10,HV_024_11,HV_024_12,HV_024_13,HV_024_14,HV_024_15,HV_024_16,HV_024_18,HV_024_19,HV_024_20,HV_024_21,HV_024_22,HV_025_01,HV_025_02,HV_025_03,HV_025_04,HV_025_05,HV_025_06,HV_025_07,HV_025_08,HV_025_09,HV_025_10,HV_025_11,HV_025_12,HV_025_13,HV_025_14,HV_025_15,HV_025_16,HV_025_18,HV_025_19,HV_025_20,HV_025_21,HV_025_22,HV_026_01,HV_026_02,HV_026_03,HV_026_04,HV_026_05,HV_026_06,HV_026_07,HV_026_08,HV_026_09,HV_026_10,HV_026_11,HV_026_12,HV_026_13,HV_026_14,HV_026_15,HV_026_16,HV_026_18,HV_026_19,HV_026_20,HV_026_21,HV_026_22,HV_027_01,HV_027_02,HV_027_03,HV_027_04,HV_027_05,HV_027_06,HV_027_07,HV_027_08,HV_027_09,HV_027_10,HV_027_11,HV_027_12,HV_027_13,HV_027_14,HV_027_15,HV_027_16,HV_027_18,HV_027_19,HV_027_20,HV_027_21,HV_027_22,HV_028_01,HV_028_02,HV_028_03,HV_028_04,HV_028_05,HV_028_06,HV_028_07,HV_028_08,HV_028_09,HV_028_10,HV_028_11,HV_028_12,HV_028_13,HV_028_14,HV_028_15,HV_028_16,HV_028_18,HV_028_19,HV_028_20,HV_028_21,HV_028_22,HV_029_01,HV_029_02,HV_029_03,HV_029_04,HV_029_05,HV_029_06,HV_029_07,HV_029_08,HV_029_09,HV_029_10,HV_029_11,HV_029_12,HV_029_13,HV_029_14,HV_029_15,HV_029_16,HV_029_18,HV_029_19,HV_029_20,HV_029_21,HV_029_22,HV_030_01,HV_030_02,HV_030_03,HV_030_04,HV_030_05,HV_030_06,HV_030_07,HV_030_08,HV_030_09,HV_030_10,HV_030_11,HV_030_12,HV_030_13,HV_030_14,HV_030_15,HV_030_16,HV_030_18,HV_030_19,HV_030_20,HV_030_21,HV_030_22
NC_040606.1,0,0,0,16,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,88,68,56,62,93,81,64,148,495028,68,62,62,89,84,107,58,68,79,55,4,0,3,0,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,32,0,0,0,0,69,4,0,0,0,0,3,0,0,6,0,170,0,0,0,0,0,0,4,105,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,86,3,4,3,4,1,1,7,4,3,3,3,2,2,2,6,330,1,0,6,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,521,8,1,2,1,4,2,5,6,10,4,6,8,35,2,19,4,2,5,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
KY968317.1,0,0,0,13,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,91,48,46,68,93,66,56,155,493547,57,55,72,82,85,107,68,64,57,46,3,0,1,0,1,0,61,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,72,30,1,0,1,0,45,0,0,0,0,0,3,0,1,3,1,158,0,0,0,0,0,0,6,87,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4726,71,2,6,6,4,3,2,4,5,2,1,1,1,1,2,2,330,4,2,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,485,7,4,7,6,7,4,2,5,16,7,6,11,27,4,6,5,4,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KF022001.1,139,132,4,2,2,11,5,7,1287,2,3,0,4,2,0,0,5,1,329,5,0,23,19,26,10731,25,194,186,26,24,48,25,27,46,596,31,39,29,56,668,37,312,7,6,784,9,5,4,8,8,50,1586,426,2,2853,0,12250,9,6460,6,0,13,1,1,2,24,10,5,4,17,1,1,139,4,4,2,3,2,2,2,2,5,2,1,6,1,3,4,3,2,4,224,2,11240,4,8,5,2,0,3,22,2,4110,135410,8594,27,122,23,5117,260,2086,47,26,88,1160,210,12,36,7397,35,56,60,56,575,2,66,1,9747,5868,8,6,14,2920,14,14,198,10,9,26947,5,2598,5,9,12,2,12988,47,455,5,7,36,3,160,104,1864,4,659,179,473,0,1020,2,2,101,5,398,0,0,0,2,215,1,0,0,124,1,0,0,0,336,1,0,0,0,2,0,28,0,0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,34081,1,4,2,1,9,4,6,1,5,31,5,0,193,4,2,5,5,2,5,0,0,1,1444,5,2,0,0,3,0,0,1,0,0,2,0,0,0,3,0,1514,3,0,67,3,0,6,0,0,2,0,0,0,0,0,0,58,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,9,0,0,0,0,212,4,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,74,0,1,0,0,0,2,0,0,0,0,1,0,0,899,2694,28,5789,7,17,7,2609,2,7,1156,20,7,15865,5,793,7,1815,5,21,421,2,2,2055,2,2,0,0,1902,0,0,1,0,3,7,1,3,0,1,612,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,11,0,0,15,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,2,1,0,0,0,1,35,86,57,71,44,38,23,48,58,75,151,50,36,43,894,64,36,56,43,302,54,18,4132,6,8,5,3,4,2,6,7216,1748,21,9,5,6,189,8,6,1,12,1196,41,2,0,4,2,1,0,0,0,200,0,2,2,0,0,0,0,0,0,0,1,5,0,4,906,8,21336,1,5,1,6,4,23,30,7,1185,8,231,7,0,3,1,27,4,4,2,6983,4,3,16,4,3,3,4,15,2,2402,22,4,80,0,9,131,13342,1396,12,10,14,9890,11,33679,30,12,172,7247,78,6,58,11495,248,17,18,272,38,2,84,6,116,10,6,2,16,237,2,7,2,1,12,3,150,3,1811,1810,0,1,0,2,22,0,0,6,0,1,0,0,3,0,123,355,0,0,0,0,0,31,0
DJ417503.1,0,3,2,2,0,0,0,1,0,3,1,0,2,1,0,0,1,775,1,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,2,0,0,0,0,2,0,1145,3634,5,8999,0,5,8,193,2,3,24,8,1,5,0,3766,0,1,3,1,3,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,509,102,0,0,334,0,0,2,0,40,2,0,0,2,1,112,1,0,1,3,1,1327,2,4,2,0,5,1594,175,4,3,0,0,0,4,0,2951,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,0,2771,0,0,0,4577,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,17,0,1,0,0,0,0,0,0,0,44,2,0,0,45,0,0,172,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,2,1824,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,74,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,2,31,0,0,0,0,0,0,0,0,0,6,11,3,10,1,8,2,5,7,4,11836,2,2,7,11,0,21,2,8,12,1,0,0,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,32,27,46,1089,209672,55,49,91,6069,42,30,44,16,53,3334,37,48,25,39,6,21,6,12,22,14,15,10,39,15,34,11,15,31,10,32,17,17,84003,23,11520,6,2,402,2,6,7,1016,269,12,4,16,42,4463,190,8,8,38586,5,10,13,22
CS162762.1,0,0,0,2,0,0,0,1,1,0,0,1,0,2,3,5,0,749,1,1,0,0,1,0,0,0,2,0,0,14,0,0,0,0,0,1,1,0,0,0,0,1162,3562,4,9154,3,8,5,201,1,4,19,4,5,3,0,3635,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,522,115,0,0,360,0,0,0,0,34,0,0,0,4,0,117,1,0,0,0,0,1323,2,0,1,1,0,1661,156,3,0,5,0,0,4,0,2881,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,2836,0,0,2,4591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,2,0,0,0,2,0,41,0,0,0,48,1,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1798,1,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,66,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0,0,0,18,2,0,0,0,0,0,0,0,3,7,5,2,3,12,2,7,7,5,0,11770,2,7,5,9,2,7,2,5,3,3,0,1,0,0,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,70,30,54,1113,208925,34,46,96,5961,72,25,36,23,67,3329,29,53,27,32,10,22,14,9,15,8,10,15,55,26,23,16,17,22,16,20,22,11,84498,20,11153,9,9,369,4,7,10,992,254,4,3,12,56,4593,161,6,12,38768,8,5,16,31
KU697902.1,170,8,3,0,2,10,4,18,980,4,0,1,0,4,1,0,1,24,148,2,0,22,16,33,12424,67,235,176,41,65,48,42,21,46,222,33,31,39,53,528,45,1110,1917,4,5200,6,4,4,80,4,61,1341,343,5,1516,1,1269,11,3544,3,4,3,2,0,1,7,2,0,0,4,2,0,49,0,0,2,0,1,0,0,0,0,2,0,0,0,45,1,0,0,0,37,2,1192,2,0,0,1,0,0,26,0,3003,54894,4262,16,506,8,2937,254,2422,44,9,81,645,159,11,59,548,6,39,40,26,419,10,80,10,11836,3274,476,15,12,1010,7,3,290,39,0,30412,9,2002,67,4,14,0,7925,42,576,6,2,5,3,104,115,997,8,656,216,52,4,213,2,2,126,0,446,0,0,6,0,92,0,0,260,123,101,0,0,2,301,0,0,1,1,1,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,10381,1,4,4,2,8,1,2,4,0,8,1,2,191,2,0,1,0,2,0,2,2,1,1885,1,0,2,2,1,4,0,0,2,4,0,5,0,0,2,0,817,1,2,70,0,0,11,0,2,0,0,0,2,0,0,2,55,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,114,0,0,0,2,0,0,1,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,58,0,0,0,4,0,0,0,0,0,0,0,0,2,563,280,18,2159,4,3,7,1388,5,2,663,20,18,6723,1,234,14,1971,4,141,216,0,0,1238,3,3,0,0,994,0,0,2,2,0,1,2,2,1,0,367,0,0,0,141,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,2,0,2,0,0,2,0,3,0,0,0,2,0,11,462,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,10,0,0,9,0,2,0,0,0,0,0,30,42,30,41,24,37,22,12,42,32,77,38,16,31,528,32,19,57,55,97,27,17,2077,6,2,9,3,0,10,0,1844,302,4,47,5,3,22,3,0,3,11,1472,34,0,2,5,2,5,4,0,0,70,0,2490,3,0,2,2,2,0,0,2,1,17,2,2,1031,3,7696,0,2,1,1,2,22,29,4,400,1,127,2,1,0,0,20,0,1,4,3758,2,1,9,4,3,5,4,2,5,1090,16,3,123,2,1,97,3758,403,18,13,32,4804,68348,12537,36,27,2563,7951,54,23,56,6434,1153,20,33,114,29,3,122,4,66,17,16,8,5,303,14,19,9,6,7,6,94,17,1687,38981,6,2062,9,1,86,4,8,17,1050,583,6,11,12,25,4511,301,2,8,21294,6,10,45,15
KU697903.1,126,12,5,1,1,13,2,9,1010,0,2,1,2,3,0,0,1,19,164,2,0,30,22,44,12345,68,239,194,32,40,31,34,20,41,204,44,31,33,49,592,52,1167,1874,2,5395,3,4,13,88,2,56,1301,385,14,1553,0,1292,11,3665,0,1,3,0,3,0,2,2,2,1,3,0,0,42,0,0,7,0,0,0,0,0,0,1,4,1,3,38,1,0,0,1,43,0,1202,2,0,0,1,1,0,17,0,2909,54574,4461,15,557,24,2817,209,2284,65,12,66,682,184,9,48,532,12,31,18,34,480,14,75,10,11675,3111,413,5,7,1005,11,2,306,18,7,30335,7,1910,66,3,3,0,7740,37,512,5,4,6,2,115,89,975,4,649,187,61,3,219,2,2,98,2,419,0,0,5,0,58,0,1,268,133,101,0,0,0,317,1,0,0,0,1,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,10388,0,1,4,1,4,0,0,3,0,10,2,3,201,1,2,2,2,1,1,0,2,2,1842,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,817,0,0,73,0,2,8,0,0,0,0,0,2,0,0,0,49,2,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,93,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,2,0,40,0,1,0,2,0,0,0,0,2,0,2,0,0,561,246,28,2153,6,3,9,1515,1,4,592,20,14,6627,4,286,13,2011,3,127,184,1,1,1174,3,0,0,1,1009,0,3,1,0,0,3,3,0,1,0,380,1,0,0,133,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,4,0,1,2,2,0,0,2,0,0,0,0,0,1,0,0,8,429,0,9,0,0,0,0,0,0,1,0,0,3,0,4,0,1,4,9,0,0,6,0,0,2,0,2,0,0,18,42,38,48,12,20,22,23,31,32,91,40,13,26,424,47,16,47,57,156,29,16,2182,5,4,2,0,1,11,6,1733,277,4,33,3,2,19,1,8,0,1,1480,31,1,2,3,5,2,3,0,3,58,1,2559,2,1,6,6,0,1,0,2,2,19,0,1,1023,0,7609,0,0,1,1,6,13,31,6,400,1,117,3,2,3,0,27,1,2,1,3727,3,1,0,3,0,4,3,1,3,1098,19,3,103,3,3,97,3707,402,33,8,23,4917,68836,12346,35,18,2731,7779,42,18,33,6341,1212,24,26,144,30,11,104,13,64,12,6,10,17,279,16,11,7,4,12,3,84,21,1736,38889,7,2028,7,5,79,8,5,14,1068,573,1,6,6,33,4479,322,0,13,21310,13,5,51,14
